=== mini-hermes real experiment transcript ===
started: 2026-08-10T14:35:24+08:00
config: /mnt/d/mini-hermes/config.yaml
gate mode: live

=== PILOT ===
{"ts": "2026-08-10T06:35:31.634362+00:00", "level": "INFO", "logger": "mini_hermes", "event": "experiment_start", "taskName": null, "arm": "control", "seed": 0, "n_tasks": 2, "reps": 3}
{"ts": "2026-08-10T07:48:40.063267+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "write_file", "arguments_preview": "{\"path\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-01-sparse-attention/rep0/work/PLAN.md\", \"content\": \"# Plan — P.1 Sparse Attention\\n\\n## Overview\\n\\n- **Target word count**: 2400–2600 wor"}
{"ts": "2026-08-10T07:48:40.064394+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "write_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:48:42.675510+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "arguments_preview": "{\"path\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-01-sparse-attention/rep0/work/PLAN.md\"}"}
{"ts": "2026-08-10T07:48:42.676730+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:48:46.588847+00:00", "level": "INFO", "logger": "mini_hermes", "event": "workflow_phase", "run_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "phase": "P2", "state": "contracted"}
{"ts": "2026-08-10T07:48:46.589791+00:00", "level": "INFO", "logger": "mini_hermes", "event": "workflow_checkpoint", "run_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "phase": "P2", "next_phase": "P3"}
{"ts": "2026-08-10T07:49:01.277198+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "arguments_preview": "{\"path\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-01-sparse-attention/rep0/work/PLAN.md\"}"}
{"ts": "2026-08-10T07:49:01.278054+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:49:01.278853+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "arguments_preview": "{\"path\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-01-sparse-attention/rep0/work/EXTENDED_REFERENCES.md\"}"}
{"ts": "2026-08-10T07:49:01.279368+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:51:39.752082+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "write_file", "arguments_preview": "{\"content\": \"# P.1 Sparse Attention\\n\\nThe Transformer architecture has become the dominant paradigm in sequence modelling, yet its core self-attention mechanism computes pairwise interactions between"}
{"ts": "2026-08-10T07:51:39.752957+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "write_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:51:53.436310+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "arguments_preview": "{\"path\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-01-sparse-attention/rep0/work/DRAFT.md\", \"limit\": 50}"}
{"ts": "2026-08-10T07:51:53.437344+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "read_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:52:06.910694+00:00", "level": "INFO", "logger": "mini_hermes", "event": "workflow_phase", "run_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "phase": "P3", "state": "contracted"}
{"ts": "2026-08-10T07:52:06.911331+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "gate_data_veracity", "arguments_preview": "{\"draft_file\": \"DRAFT.md\", \"workdir\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-01-sparse-attention/rep0/work\", \"targets\": {\"year_threshold\": 2019, \"venues\": [\"arXiv\", \"NeurIPS\", \"ICML\", \"I"}
{"ts": "2026-08-10T07:52:06.912225+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "tool_name": "gate_data_veracity", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:52:06.912557+00:00", "level": "INFO", "logger": "mini_hermes", "event": "gate_result", "run_id": "exp-control-pilot-01-sparse-attention-r0", "taskName": null, "gate": "G2", "phase": "P3", "passed": false, "retries": 0, "waived": false}
{"ts": "2026-08-10T07:52:06.913195+00:00", "level": "INFO", "logger": "mini_hermes", "event": "experiment_run_recorded", "taskName": null, "arm": "control", "task_id": "pilot-01-sparse-attention", "rep": 0, "status": "PAUSED_USER_DECISION"}
[control] pilot-01-sparse-attention rep2/3
{"ts": "2026-08-10T07:52:06.956192+00:00", "level": "INFO", "logger": "mini_hermes", "event": "workflow_start", "run_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "workflow": "academic_paper"}
{"ts": "2026-08-10T07:52:20.093609+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"query\": \"sparse attention mechanism transformer papers survey 2020-2024\", \"max_results\": 10}"}
{"ts": "2026-08-10T07:52:22.638777+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "c176c39e98f4c8abb0fcdcbaafaed83b", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:52:22.639676+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2544}
{"ts": "2026-08-10T07:52:22.640687+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"query\": \"\\\"Longformer\\\" \\\"BigBird\\\" \\\"Linformer\\\" \\\"Reformer\\\" sparse attention arXiv\", \"max_results\": 10}"}
{"ts": "2026-08-10T07:52:30.438560+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "80e0743096a055b4952edaff2f9e9cdc", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:52:30.439400+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 7798}
{"ts": "2026-08-10T07:52:35.547117+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"query\": \"Child et al 2019 \\\"Generating Long Sequences with Sparse Transformers\\\" arXiv\", \"max_results\": 5}"}
{"ts": "2026-08-10T07:52:38.224744+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "326e19ff16b15970cae98af31f4cf351", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:52:38.225669+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2677}
{"ts": "2026-08-10T07:52:38.226249+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"query\": \"Beltagy et al 2020 Longformer arXiv ID\", \"max_results\": 5}"}
{"ts": "2026-08-10T07:52:40.824038+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "ef767b1a450caa4fe405320724f1aee6", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:52:40.824719+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2597}
{"ts": "2026-08-10T07:52:40.825228+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"query\": \"Kitaev et al 2020 Reformer arXiv efficient attention\", \"max_results\": 5}"}
{"ts": "2026-08-10T07:52:43.441000+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "0a88a0f37436dcb899ece071e6b7a1da", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:52:43.441902+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2616}
{"ts": "2026-08-10T07:52:43.442827+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"query\": \"Wang et al 2020 Linformer arXiv self-attention linear\", \"max_results\": 5}"}
{"ts": "2026-08-10T07:52:50.495965+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "1a0da1557d61bd793d36d6b623acc683", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:52:50.497261+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 7053}
{"ts": "2026-08-10T07:52:54.877913+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"Linformer: Self-Attention with Linear Complexity\\\" arXiv 2020 Sinha\"}"}
{"ts": "2026-08-10T07:52:56.393309+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "43e304e67fa8cb7eaa748c507df81a41", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:52:56.393911+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 1515}
{"ts": "2026-08-10T07:52:56.394545+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 10, \"query\": \"sparse attention survey 2021 2022 2023 efficient transformer routing attention MoE\"}"}
{"ts": "2026-08-10T07:53:01.922486+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "f15b939b2f5b096456c81d892b96dae6", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:53:01.923358+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 5528}
{"ts": "2026-08-10T07:53:01.924327+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"ETC: Encoding Long and Structured Inputs in Transformers\\\" arXiv 2020 Ainslie\"}"}
{"ts": "2026-08-10T07:53:06.004628+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "0628bc5dd25d35143c7412c3577e3e41", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:53:06.005542+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 4080}
{"ts": "2026-08-10T07:53:09.954168+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 10, \"query\": \"\\\"FlashAttention\\\" Dao 2022 arXiv sparse attention IO-aware\"}"}
{"ts": "2026-08-10T07:53:12.219706+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "ad12ac3205357bafd6d7a9c9ad92c45e", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:53:12.220762+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2265}
{"ts": "2026-08-10T07:53:12.221985+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 10, \"query\": \"\\\"Efficient Transformers: A Survey\\\" Tay et al 2021 arXiv\"}"}
{"ts": "2026-08-10T07:53:14.189460+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "63ad9891fd14b3fb39ac25c0dbca721d", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:53:14.190450+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 1967}
{"ts": "2026-08-10T07:53:14.191186+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"Routing Transformer\\\" Roy Saffar Vaswani 2021 arXiv sparse attention\"}"}
{"ts": "2026-08-10T07:53:20.055658+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "9ff4afae9ba87ca0eed1b9abf4e915e4", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:53:20.056732+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 5864}
{"ts": "2026-08-10T07:53:24.405097+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 10, \"query\": \"\\\"sparse attention\\\" 2023 2024 arXiv NeurIPS ICML ICLR block sparse sliding window\"}"}
{"ts": "2026-08-10T07:53:26.432832+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "8418b15b8f9df12af865ed5d37af2b5d", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T07:53:26.433957+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-01-sparse-attention-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2028}
